experiment_id,metric_name,value,unit,ci_low,ci_high,n,model_id,method,batch,k,measurement_type,evidence_state,artifact_id
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.12226323656726695,macro_f1_proportion,0.0986910316721179,0.14295481051856332,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,8,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.0483635251519517,macro_f1_proportion,0.028667980173510296,0.07288648880826575,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,8,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.010813539439097929,macro_f1_proportion,-0.017820470295353396,0.039025840233284106,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,8,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.11008792154395901,macro_f1_proportion,-0.1402457524505742,-0.07533006619295361,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,9,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.10933832470602542,macro_f1_proportion,-0.1353251682426818,-0.0790972902284131,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,9,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.03131276173293797,macro_f1_proportion,0.0016116611561638162,0.05885579155487301,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,9,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.04993132074438192,macro_f1_proportion,-0.05832829075625701,-0.04096691521735878,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.052350884197585754,macro_f1_proportion,-0.06105102602512438,-0.04327611285923815,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.044960324296078776,macro_f1_proportion,-0.05458898734215538,-0.03464772623719935,30,MODEL-C1,PERMUTATION_IMPORTANCE_MACRO_F1,10,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.22394057679769752,macro_f1_proportion,0.1973840057172477,0.246926014084443,30,MODEL-C2,INTRINSIC_IMPURITY,2,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.392313094603282,macro_f1_proportion,0.34139203697143045,0.43820026182539057,30,MODEL-C2,INTRINSIC_IMPURITY,2,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.4663434204952116,macro_f1_proportion,0.4321479210364736,0.49874471680555965,30,MODEL-C2,INTRINSIC_IMPURITY,2,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.27653180153613927,macro_f1_proportion,0.22006821786962866,0.3257060367780243,30,MODEL-C2,INTRINSIC_IMPURITY,3,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.27489932811860684,macro_f1_proportion,0.22664249427525185,0.32508766377881765,30,MODEL-C2,INTRINSIC_IMPURITY,3,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.3752456260694114,macro_f1_proportion,0.3267168259232927,0.4241272248805313,30,MODEL-C2,INTRINSIC_IMPURITY,3,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1426761391076212,macro_f1_proportion,0.11831239921270359,0.16383496457294797,30,MODEL-C2,INTRINSIC_IMPURITY,4,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1796672680154269,macro_f1_proportion,0.14672929318731967,0.21119911438002537,30,MODEL-C2,INTRINSIC_IMPURITY,4,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.2673353468568411,macro_f1_proportion,0.2333672252111365,0.29961577469563866,30,MODEL-C2,INTRINSIC_IMPURITY,4,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1520312753721261,macro_f1_proportion,0.1337495102616606,0.16720015117003179,30,MODEL-C2,INTRINSIC_IMPURITY,5,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.19844719879700776,macro_f1_proportion,0.1707834902672123,0.22214240427139398,30,MODEL-C2,INTRINSIC_IMPURITY,5,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.2705267747186141,macro_f1_proportion,0.23939619374471913,0.30021713931436195,30,MODEL-C2,INTRINSIC_IMPURITY,5,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.15841169380305323,macro_f1_proportion,0.146248228899805,0.1657696657912741,30,MODEL-C2,INTRINSIC_IMPURITY,6,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.23644039522046917,macro_f1_proportion,0.2053877009036431,0.26389844513698324,30,MODEL-C2,INTRINSIC_IMPURITY,6,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.20567587659505893,macro_f1_proportion,0.1767517801484475,0.23519988591089003,30,MODEL-C2,INTRINSIC_IMPURITY,6,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.12159228191268613,macro_f1_proportion,0.10699361199074654,0.13572967559964386,30,MODEL-C2,INTRINSIC_IMPURITY,7,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.15781850846904752,macro_f1_proportion,0.14000489074636369,0.17420768865573055,30,MODEL-C2,INTRINSIC_IMPURITY,7,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.15820993849333229,macro_f1_proportion,0.13183551539608387,0.1819592855371182,30,MODEL-C2,INTRINSIC_IMPURITY,7,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1550033042358914,macro_f1_proportion,0.122883843399961,0.18461802618233664,30,MODEL-C2,INTRINSIC_IMPURITY,8,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.14498370414607242,macro_f1_proportion,0.11448943316100756,0.1751561711636618,30,MODEL-C2,INTRINSIC_IMPURITY,8,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.12082670047588544,macro_f1_proportion,0.09342051631953699,0.14899088793588913,30,MODEL-C2,INTRINSIC_IMPURITY,8,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.2043740839949974,macro_f1_proportion,0.17625802106370625,0.23188660393647872,30,MODEL-C2,INTRINSIC_IMPURITY,9,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1837272535992713,macro_f1_proportion,0.1550421017824844,0.2128493128537162,30,MODEL-C2,INTRINSIC_IMPURITY,9,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1452063925106609,macro_f1_proportion,0.11573124274942927,0.17816167414976145,30,MODEL-C2,INTRINSIC_IMPURITY,9,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.10875928955696428,macro_f1_proportion,0.09833091889266761,0.11845599399772333,30,MODEL-C2,INTRINSIC_IMPURITY,10,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.14232577734585902,macro_f1_proportion,0.12755334468352003,0.15488220195149247,30,MODEL-C2,INTRINSIC_IMPURITY,10,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.08295824842344053,macro_f1_proportion,0.060623018513511234,0.10315903371953287,30,MODEL-C2,INTRINSIC_IMPURITY,10,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.21265117654108381,macro_f1_proportion,0.18360233206819804,0.23812101353353138,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.2659272856864655,macro_f1_proportion,0.23175298841983147,0.29569242020342795,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.3487432604026414,macro_f1_proportion,0.3011727126043547,0.3939419612883614,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.11418154621040726,macro_f1_proportion,0.07269685733353282,0.1519996308932912,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.12281611103715188,macro_f1_proportion,0.07291726755617957,0.1688150284716378,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.3592761828499874,macro_f1_proportion,0.2955305631748405,0.4227278795665315,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.11970231777480901,macro_f1_proportion,0.0910080811456652,0.14780091533935208,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.21453706800902647,macro_f1_proportion,0.1878047173752348,0.24004694293665574,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.24765684424755008,macro_f1_proportion,0.21294866200494378,0.2816221699247668,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.14166749352854796,macro_f1_proportion,0.1201624024656788,0.15914607194263194,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.32241097214653214,macro_f1_proportion,0.2939158004697267,0.34579423086592037,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.3099660210720926,macro_f1_proportion,0.28277385450653136,0.33560916344509256,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.1607558355945453,macro_f1_proportion,0.1474516354491521,0.16933457227054752,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.10689010677412121,macro_f1_proportion,0.0795227636278756,0.1316001450625517,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.22490985288831403,macro_f1_proportion,0.192314803634442,0.2550233156920792,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.004727985572184329,macro_f1_proportion,-0.013837807581520582,0.020438727544637877,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.2246201474548993,macro_f1_proportion,0.19978499523937127,0.24542051918853197,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.17540278795749603,macro_f1_proportion,0.14270252288463026,0.20287850342099614,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.033774883836382254,macro_f1_proportion,0.0054619648256288775,0.06265002888226277,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.023181979623016664,macro_f1_proportion,-0.003539682480145689,0.052308725896203424,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.018000995985636363,macro_f1_proportion,-0.038910165132239806,0.005197060010425094,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.0935500882727336,macro_f1_proportion,0.0595273125666671,0.1223143683512216,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,9,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.02209753633026244,macro_f1_proportion,-0.01254343105799851,0.06046546639194621,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,9,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.020811437617053397,macro_f1_proportion,-0.006447531422138828,0.04887374473298578,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,9,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.08038649429250591,macro_f1_proportion,-0.09572360094041918,-0.06711136064616537,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,10,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.045973379430880604,macro_f1_proportion,0.031877749693266365,0.059310288905267315,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,10,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.01661617510464582,macro_f1_proportion,-0.004116929530304254,0.03568974721413641,30,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,10,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.10166840421384449,macro_f1_proportion,-0.13604491865946797,-0.07296394384932335,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.10391496030906114,macro_f1_proportion,-0.13636925558968155,-0.07038624121934796,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.0776268425933728,macro_f1_proportion,0.051113116048368094,0.10427944531363466,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.10481709412686381,macro_f1_proportion,-0.11971796322660755,-0.08823221849858603,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,3,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.05749572813582279,macro_f1_proportion,0.035405228666829984,0.08062723834351504,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,3,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.08167350269214387,macro_f1_proportion,0.0647587731695194,0.09951680076989132,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,3,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.01778317078192274,macro_f1_proportion,-0.022721576935895542,-0.012664699031242295,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.009757529587327396,macro_f1_proportion,0.004220577252841807,0.016040950085003083,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.0958220031045018,macro_f1_proportion,0.08365690168455571,0.10649733250525066,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.004267533229079283,macro_f1_proportion,-0.007410427410513825,-0.0015055562408034684,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,5,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.0014249181358289903,macro_f1_proportion,-0.007628478154189587,0.003922457899418873,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,5,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.0022386745034353047,macro_f1_proportion,-0.00936901263828508,0.004219612351653262,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,5,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.030637950716503833,macro_f1_proportion,-0.038830129786253616,-0.022042323725168074,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,6,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.02154786353735114,macro_f1_proportion,-0.029541789308398694,-0.014638493104853675,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,6,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.008364460435990354,macro_f1_proportion,-0.01841454303987394,0.0009956230483216687,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,6,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.02301902657365704,macro_f1_proportion,-0.04088834885776048,-0.009003126169402506,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,7,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.012924976186279502,macro_f1_proportion,-0.03116635902107647,0.006851680590138034,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,7,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.028847662237447183,macro_f1_proportion,0.008267226749809287,0.048899328343589205,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,7,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.027487582026301336,macro_f1_proportion,0.006071037024853071,0.05041130091782841,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.02283335043334099,macro_f1_proportion,0.0017610521713183444,0.046069607689082366,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.019521757429862664,macro_f1_proportion,0.0011751842490004335,0.03892823974282503,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.04372525953352312,macro_f1_proportion,0.026838142605314013,0.06189590879249143,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,9,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.0020974284338597057,macro_f1_proportion,-0.01716837589438195,0.025343571672504374,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,9,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.0013095976602368739,macro_f1_proportion,-0.01611823575058514,0.024662911882328335,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,9,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.010388106204501665,macro_f1_proportion,-0.012851681697496061,-0.007835940789512464,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,10,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.0022204103030086177,macro_f1_proportion,-0.01145655594524708,0.00643788871181399,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,10,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.050108824855553874,macro_f1_proportion,-0.06133241830231485,-0.03756579592574659,30,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,10,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.10688664995178355,macro_f1_proportion,0.09228957351107561,0.11998729241279538,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,2,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.146505380770489,macro_f1_proportion,0.1243037245668858,0.1646662810076258,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,2,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.049641282986595404,macro_f1_proportion,0.027864202675296136,0.07087798559814752,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,2,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.014091411860995292,macro_f1_proportion,0.0108033651348386,0.01714648527559736,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,3,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.02265286297811525,macro_f1_proportion,0.017451753548585146,0.02818478904142659,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,3,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.007700984188952735,macro_f1_proportion,-0.014864189183741732,-0.000634360316168787,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,3,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.009770663620944593,macro_f1_proportion,-0.018294454222129827,-0.001623459762005767,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.017649812716796342,macro_f1_proportion,0.004749352556489451,0.029903580861171543,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.02213935459530026,macro_f1_proportion,0.00923946307275799,0.034385571789455,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,4,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.0008672805199085661,macro_f1_proportion,-0.002183030405746253,0.0003633713505129088,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,5,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.0011729265188859769,macro_f1_proportion,-0.003139632004790696,0.001049685607535484,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,5,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,-0.0023951456139952015,macro_f1_proportion,-0.013417605736782797,0.006351794573256176,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,5,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.19237524479942195,macro_f1_proportion,0.16682898343522878,0.2210714963855768,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,6,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.15654915920595383,macro_f1_proportion,0.12493950959710162,0.18865423879110732,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,6,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.13621182640252266,macro_f1_proportion,0.10570693758123945,0.16624731126629105,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,6,3,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.06566603980435086,macro_f1_proportion,0.05936542251908607,0.07184751557829772,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,7,1,DERIVED,DERIVED,ART-6CFEA5F68AC2
EXP-XAI-FIDELITY-001,selected_minus_random_damage,0.03408010560593856,macro_f1_proportion,0.018116286760873637,0.04788117964794495,30,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,7,2,DERIVED,DERIVED,ART-6CFEA5F68AC2
