model_id,method,scope,batch,wall_time_ns
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,700700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,696400
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,707500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,697300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,704500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,699100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,697200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,705500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,859200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,436500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,636800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,435800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,437800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,443200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,442300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,435100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,434200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,434000
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,443100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,436800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,433100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,435200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,444800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,435300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,433800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,434400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,442300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,435000
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,506100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,488100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,436300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,445600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,435700
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,442100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,434500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,434200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,435100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,441800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,435300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,698200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,704000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,695700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,699200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,697000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,717700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,736800
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,694000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,707900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,696300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,698400
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,702100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,699600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,705300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,696200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,693500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,702600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,694900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,836100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,695200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,703500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,694900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,692800
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,700600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,697000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,709500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,723500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,903400
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,792600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,697800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,445400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,436800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,435400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,437700
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,444100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,504200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,433400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,433100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,436600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,437300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,438900
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,444400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,434100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,433600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,435500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,445000
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,434100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,437400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,435900
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,630100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,484600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,569600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,548400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,450500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,436000
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,434900
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,443700
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,434900
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,436300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,434800
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,723500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,716500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,723000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,715600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,725400
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,754800
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,715100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,726100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,716300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,721100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,716600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,713300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,722700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,714900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,723900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,716200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,722100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,719900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,716800
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,724100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,714400
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,728200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,717300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,719400
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,714300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,713400
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,741600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,714400
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,724900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,712300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,458900
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,452400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,452500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,449600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,460900
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,450900
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,448500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,454200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,450900
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,450100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,448800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,475800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,455700
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,448400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,449800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,458500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,780200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,449600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,458100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,448200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,453200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,447600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,458700
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,448600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,450500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,447800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,457500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,451300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,450300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,458700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,723300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,721600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,728700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,796800
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,726700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,723900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,730000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,725200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,721700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,730100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,721000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,726600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,720300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,734700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,723200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,726400
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,731500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,721600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,728100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,719300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,731700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,723600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,720500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,726600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,801200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,734600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,724300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,729600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,722900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,721600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,450200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,458300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,450400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,450600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,448400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,458000
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,450800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,454000
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,453400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,461300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,452400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,617400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,459100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,452800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,451700
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,452500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,459400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,449200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,448100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,448000
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,458200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,451000
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,449500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,448900
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,456700
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,448100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,449900
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,455200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,449300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,461100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,879300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,714100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,720700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,755000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,710000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,720300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,710200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,718500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,711000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,715700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,726300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,711100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,712400
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,703200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,711900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,707500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,707000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,718600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,709500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,711500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,703000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,707800
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,934300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,709300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,714900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,706300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,711700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,708100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,707300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,713500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,441100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,451200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,441300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,441700
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,440800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,447100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,438200
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,440100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,441400
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,591800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,448100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,513800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,446800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,442000
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,437900
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,439700
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,447800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,441100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,438600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,438100
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,449300
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,438600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,440500
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,439000
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,442900
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,438800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,439600
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,459000
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,441800
MODEL-C1,INTRINSIC_COEFFICIENT,LOCAL,10.0,440200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,712100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,793600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,709000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,715000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,708300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,714900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,704300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,706100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,717800
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,704000
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,715400
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,705500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,714800
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,707500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,707400
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,715600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,705900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,715700
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,706200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,706300
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,799200
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,709500
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,714100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,709100
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,753600
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,708900
MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL_VECTORIZED,LOCAL,10.0,707300
