experiment_id,sample_id,feature_id,reference_attribution,exported_attribution,absolute_error,relative_error,sign_agreement,top_1_overlap,top_3_overlap,top_5_overlap,top_10_overlap,top_20_overlap,pass
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F098,0.012269111947873081,0.0122691123,3.521269179018738e-10,2.8700277526028846e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F099,0.11373297775865342,0.113732971,6.758653414706828e-09,5.9425626127973184e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F100,0.00040547721945262595,0.000405478087,8.675473740543845e-10,2.139571182878116e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F101,-0.25511203022290485,-0.255112022,8.222904857024815e-09,3.223252486305734e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F102,-0.19944391235938527,-0.199443907,5.359385268910444e-09,2.687164128255352e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F103,-0.0008606895648772953,-0.000860701839,1.2274122704650746e-08,1.4260801112885123e-05,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F104,-0.26985795299502696,-0.269857973,2.0004973011467087e-08,7.41314932150091e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F105,-0.10868153159260513,-0.108681522,9.592605126895748e-09,8.826343341253064e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F106,0.09252385898068392,0.0925238654,6.4193160786985e-09,6.938011610646992e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F107,0.17818995687457329,0.178189963,6.125426721403926e-09,3.437582470327199e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F108,0.02004060909956806,0.0200406127,3.600431942168969e-09,1.7965681204003775e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F109,-0.2025323347628281,-0.202532336,1.23717192046513e-09,6.1085155706810875e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F110,-0.14389045885993723,-0.143890455,3.859937230954458e-09,2.6825525900308063e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F111,0.0009962592413723789,0.000996261137,1.8956276210194134e-09,1.9027453320363944e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F112,-0.23618842238973722,-0.236188442,1.9610262774749643e-08,8.302804420442981e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F113,0.24371333510621915,0.243713334,1.106219144064724e-09,4.539017709402702e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F114,-0.03754784297564164,-0.0375478454,2.424358359898182e-09,6.456718063594047e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F115,0.00010031420967039571,0.00010031421,3.2960429090928e-13,3.28571886268423e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F116,-0.029022294510501898,-0.0290222913,3.210501899053586e-09,1.106219185354847e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F117,0.1864028236603244,0.186402813,1.066032440100173e-08,5.7189715218196914e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F118,0.1577178811366304,0.157717884,2.8633695969837447e-09,1.815500928840921e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F119,0.013833567386411654,0.0138335694,2.0135883464084126e-09,1.4555814058391814e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F120,-0.23986854788354692,-0.239868551,3.11645309558628e-09,1.2992337357623385e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F121,0.25141839094351826,0.251418412,2.1056481724901488e-08,8.375076161247041e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F122,-0.004139354850491991,-0.00413935445,4.0049199026559457e-10,9.675227293402819e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F123,0.03797454645062288,0.0379745476,1.1493771212567339e-09,3.026704012781912e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F124,0.011747306310427424,0.0117473062,1.1042742414923978e-10,9.400233656222922e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F125,0.19282371831791423,0.192823723,4.682085774643241e-09,2.4281690113058324e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F126,0.17337044209354766,0.173370436,6.093547666452537e-09,3.514755798548731e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01464,F127,-0.0015307673414334288,-0.00153076753,1.885665712117457e-10,1.2318434428785872e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F000,0.03129762447259042,0.0312976241,3.725904237916744e-10,1.1904750921846437e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F001,0.3046457529328692,0.304645747,5.932869195923729e-09,1.947464928956708e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F002,0.031018506466607955,0.0310185067,2.333920452735061e-10,7.524283786028103e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F003,0.028689557192902147,0.0286895521,5.092902145148459e-09,1.7751762813573342e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F004,0.019954839019294592,0.0199548379,1.1192945910398766e-09,5.609138665351378e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F005,0.004027514312794955,0.00402751425,6.27949549997231e-11,1.559149145671082e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F006,0.009171398450389712,0.00917139929,8.396102875452005e-10,9.154659369417362e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F007,0.030228257118022694,0.0302282516,5.51802269502244e-09,1.8254518192954247e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F008,0.045205164091408054,0.0452051684,4.308591948498641e-09,9.531194134781509e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F009,0.3801009194565581,0.380100965,4.5543441906659154e-08,1.1981934158900222e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F010,0.04597849048415214,0.0459785014,1.091584786450106e-08,2.3741205397475007e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F011,0.04345397966770129,0.0434539765,3.1677012887754152e-09,7.289784072711576e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F012,0.017681402061829613,0.0176814087,6.638170388373332e-09,3.754323534502804e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F013,0.02322604813284414,0.0232260488,6.671558583359882e-10,2.872446722404565e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F014,0.024951217001950556,0.0249512177,6.980494446362506e-10,2.7976569021931107e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F015,0.0024139012967769966,0.00241389964,1.6567769964108414e-09,6.863482772153709e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F016,0.16651527110946945,0.166515276,4.890530536094673e-09,2.936986201631663e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F017,0.1160013225411303,0.116001323,4.58869706121412e-10,3.955728228518358e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F018,0.06089443305840707,0.0608944334,3.415929344940949e-10,5.609592163645814e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F019,0.004014414732704868,0.00401441474,7.295131512763398e-12,1.8172341420857677e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F020,-0.002376731649631029,-0.00237673149,1.5963102888150171e-10,6.716409440093218e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F021,-0.02917487284856671,-0.0291748755,2.6514332882032754e-09,9.088071444100686e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F022,-0.00112794591336603,-0.00112794596,4.663397012300008e-11,4.1344154511659535e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F023,-0.02063605281787461,-0.0206360556,2.7821253911763932e-09,1.3481867950863946e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F024,0.2555792710003203,0.255579233,3.800032027934108e-08,1.4868310771296261e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F025,0.2090225013369478,0.209022507,5.663052193849438e-09,2.7093026624537914e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F026,0.08870075726007254,0.088700749,8.260072542620733e-09,9.312290895557996e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F027,0.017948360552387903,0.0179483686,8.047612097550338e-09,4.4837588781776844e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F028,-0.008988618010888457,-0.00898861792,9.088845648319577e-11,1.0111505058185483e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F029,0.011231014868135525,0.0112310145,3.6813552380110526e-10,3.277847355055812e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F030,0.03464358227169145,0.0346435793,2.9716914554112073e-09,8.577898879237688e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F031,-0.1582592798319692,-0.158259273,6.831969184828424e-09,4.316946969607232e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F032,-0.04233431854932619,-0.0423343182,3.493261929721214e-10,8.251607795814665e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F033,-0.2707527954341269,-0.270752758,3.7434126909374754e-08,1.3825942904616228e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F034,-0.014008852368409123,-0.0140088536,1.2315908761578731e-09,8.791518703810392e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F035,-0.026638087884980066,-0.0266381055,1.7615019932276654e-08,6.612719354458214e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F036,-0.2564461491267054,-0.256446153,3.873294629475055e-09,1.5103734810076366e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F037,0.014309404954954075,0.0143094035,1.454954075622017e-09,1.0167816762487357e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F038,0.023290014063309085,0.0232900139,1.6330908500505892e-10,7.011978806072721e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F039,-0.22739889871402086,-0.227398887,1.1714020864417307e-08,5.151309408560055e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F040,-0.0872556215216585,-0.0872556195,2.021658493389644e-09,2.3169378180268078e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F041,-0.32769372368487487,-0.327693731,7.3151251167580256e-09,2.2323055304509223e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F042,-0.04086853390225718,-0.0408685356,1.697742821327175e-09,4.154156411354429e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F043,-0.08808825211064833,-0.0880882591,6.989351666875088e-09,7.934487856673226e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F044,0.1404837695183715,0.140483782,1.2481628508531628e-08,8.884747719486105e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F045,0.014389063210698055,0.0143890651,1.889301945792732e-09,1.3130124721309611e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F046,0.018647534248210258,0.0186475348,5.517897423701346e-10,2.959049357547601e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F047,-0.02885950441675947,-0.0288595017,2.7167594666976935e-09,9.413742618255081e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F048,-0.018647540225638658,-0.0186475459,5.674361341911904e-09,3.042954337811363e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F049,-0.11625172502011726,-0.116251737,1.1979882738599734e-08,1.0305122557559147e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F050,-0.0010242495217471375,-0.0010242525,2.9782528624278798e-09,2.9077415211750896e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F051,0.034896013181053974,0.0348960161,2.9189460293288505e-09,8.364697749809507e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F052,0.09567802653731305,0.0956780389,1.2362686943601098e-08,1.2921134967995842e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F053,-0.1085840671265019,-0.108584061,6.126501903014336e-09,5.642173907408422e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F054,-0.06887072377099991,-0.0688707381,1.4329000083690424e-08,2.0805647594666459e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F055,0.05985405956958087,0.059854053,6.569580872362035e-09,1.0975998820472386e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F056,-0.00777697183528447,-0.00777697191,7.471553063742586e-11,9.60727802799004e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F057,-0.05925861970214473,-0.0592586175,2.2021447304565456e-09,3.7161593393928546e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F058,5.383497415900837e-05,5.38351997e-05,2.2554099163112334e-10,4.189488249125181e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F059,0.040794535573772744,0.0407945588,2.3226227253980714e-08,5.693465295610109e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F060,0.10193853087538389,0.101938538,7.124616105413928e-09,6.989129668862414e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F061,-0.09003543798862151,-0.090035446,8.011378491157295e-09,8.898028010003968e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F062,-0.061884718840969195,-0.0618847162,2.6409691933348967e-09,4.2675627243643715e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F063,0.0330699077845762,0.0330699123,4.515423798756579e-09,1.3654177169682258e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F064,0.10524739036708208,0.105247393,2.6329179114714663e-09,2.501646741347571e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F065,-0.551623038919685,-0.551622987,5.191968499573818e-08,9.412167609500002e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F066,0.10323859947517972,0.103238605,5.524820281821441e-09,5.3515064228953436e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F067,0.09789736531381411,0.0978973657,3.861858888232206e-10,3.944803699111672e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F068,0.07168375115582301,0.071683757,5.844176989566741e-09,8.152722053932311e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F069,0.07666769566117368,0.0766676962,5.388263168981666e-10,7.028075022359657e-09,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F070,0.07803536385533667,0.0780353695,5.644663333970179e-09,7.233468334221335e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F071,0.0891254540511225,0.0891254395,1.4551122501371694e-08,1.6326561986461406e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F072,0.07566278624143831,0.0756627917,5.458561685989238e-09,7.214328148808962e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F073,-0.2472466438553141,-0.247246653,9.144685897410909e-09,3.69860870700525e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F074,0.09253962555904491,0.0925396234,2.1590449011954504e-09,2.333103130850548e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F075,0.07650497257975185,0.0765049756,3.0202481487995314e-09,3.9477801859887e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F076,0.06803157463862487,0.0680315718,2.83862487682196e-09,4.172510914087138e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F077,-0.010032341657913696,-0.0100323418,1.4208630452761106e-10,1.4162825526932764e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F078,-0.0013120040092786656,-0.00131200405,4.0721334507512474e-11,3.103750767492006e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F079,0.08093125057126235,0.0809312537,3.1287376439648185e-09,3.8659202988712906e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F080,0.15490300101703391,0.154902995,6.017033926664084e-09,3.884388221763644e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F081,0.0744187221698543,0.0744187087,1.3469854301395578e-08,1.810008813461188e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F082,0.05592466259325295,0.0559246764,1.3806747051203772e-08,2.4688118642077406e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F083,0.006341828791426234,0.0063418285,2.9142623470673756e-10,4.595302779235038e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F084,-0.001059376452339145,-0.0010593764,5.233914495382519e-11,4.940561482016925e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F085,-0.003858855888126445,-0.00385885569,1.9812644493771847e-10,5.134331280609523e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F086,0.007257185805324944,0.00725718588,7.467505606928437e-11,1.0289809035134765e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F087,-0.013066242043568918,-0.0130662424,3.5643108256544487e-10,2.727877544108996e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F088,0.022401806997574786,0.0224017836,2.3397574787364928e-08,1.0444503333993522e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F089,0.039578522722436026,0.0395785309,8.177563973199575e-09,2.0661620016868212e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F090,0.01889979582607378,0.018899776,1.982607377923329e-08,1.0490099449583279e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F091,-0.002067850249380593,-0.00206784997,2.7938059287899164e-10,1.3510678201319351e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F092,-0.004537279983909324,-0.00453727925,7.339093239383532e-10,1.6175094473804465e-07,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F093,0.008113260880745196,0.00811326131,4.292548035772503e-10,5.29078024097536e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F094,0.005274493775868762,0.00527449371,6.586876270114894e-11,1.2488167680186463e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F095,0.022273309891100237,0.0222733077,2.1911002352770215e-09,9.837335564358672e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F096,-0.007569951795262248,-0.00756997336,2.1564737752444163e-08,2.8487285435477587e-06,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F097,-0.1403410548323567,-0.140341043,1.183235670554339e-08,8.4311442005888e-08,True,1.0,1.0,1.0,1.0,1.0,True
EXP-EMBED-FP32-EQUIV-001,GOLD-MODEL-C1-B6-R01896,F098,0.07173553987540898,0.0717355236,1.6275408978860817e-08,2.2688069271003066e-07,True,1.0,1.0,1.0,1.0,1.0,True
