experiment_id,analysis,model_id,method,source_sample_id,target_sample_id,source_batch,target_batch,true_class,source_category,target_category,input_distance,model_output_distance,explanation_distance,spearman,kendall_tau_b,jaccard_at_5,jaccard_at_10,jaccard_at_20,cosine_similarity,sign_agreement,top_k_sign_agreement,sign_flip_frequency,unit,status
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B6:1391,B10:2157,6,10,5,NEAR_DECISION_BOUNDARY,NEAR_DECISION_BOUNDARY,2.897742690481046,0.30568009066036744,0.5304634902345458,-0.20542826405420253,-0.14345472440944884,0.0,0.05263157894736842,0.02564102564102564,0.365690275205992,0.578125,0.48717948717948717,0.421875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B6:1465,B10:1343,6,10,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,3.2189754915554114,0.2531466802199711,0.5697090964837529,-0.14693966306537265,-0.10925196850393702,0.0,0.0,0.08108108108108109,0.3154042782992884,0.375,0.5945945945945946,0.625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B6:1537,B10:1711,6,10,5,NEAR_DECISION_BOUNDARY,NEAR_DECISION_BOUNDARY,0.32332526295449027,0.3396794484932022,0.36451419028095045,0.47073567112250503,0.34842519685039375,0.25,0.25,0.25,0.678256247547866,0.4609375,0.625,0.5390625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,B10:840,2,10,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.7118839451149089,0.05396651818817854,0.541173947432699,0.09548960813037904,0.05610236220472442,0.0,0.0,0.0,0.5001463031958745,0.4375,0.275,0.5625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,B10:842,2,10,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,1.581492609575931,0.12141400779619524,0.6371311612420503,-0.5060771836659953,-0.359498031496063,0.0,0.0,0.05263157894736842,0.2045557100164731,0.3046875,0.2631578947368421,0.6953125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,B10:195,2,10,2,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,1.1937802704512501,0.8624657678605325,0.49773684344917835,-0.19168307086614172,-0.1173720472440945,0.0,0.0,0.02564102564102564,0.40502965486615206,0.671875,0.6153846153846154,0.328125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,B10:129,2,10,2,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,1.0898279419266492,0.28050656277517305,0.25693527155120177,0.5608633949826038,0.41707677165354334,0.42857142857142855,0.6666666666666666,0.5384615384615384,0.8574929448191447,0.734375,1.0,0.265625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:514,B10:11,2,10,3,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.8695371245401264,0.08754007812049402,0.520384786311434,0.023078419703351033,0.04650590551181103,0.0,0.1111111111111111,0.08108108108108109,0.4960066012863095,0.671875,0.6756756756756757,0.328125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:515,B10:9,2,10,3,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.7807843815266554,0.10683178558285643,0.5040067130889183,0.2295481596777147,0.18110236220472442,0.0,0.1111111111111111,0.1111111111111111,0.5016069152948208,0.765625,0.8888888888888888,0.234375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:469,B10:4,2,10,4,CORRECT_REPRESENTATIVE,MISCLASSIFIED,0.4681195659380082,0.6723786201461169,0.380628191635609,0.037733473722761396,0.012795275590551184,0.6666666666666666,0.25,0.1111111111111111,0.7326156362840417,0.1953125,0.16666666666666666,0.8046875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:212,B10:1711,2,10,5,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,0.5634738268403822,0.6335585968035192,0.33988357975178196,0.23263253067203804,0.16953740157480318,0.1111111111111111,0.1111111111111111,0.2903225806451613,0.7069169605503607,0.5546875,0.4838709677419355,0.4453125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:900,B10:1343,2,10,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,1.8781067927581445,0.24610713400265558,0.5685545205306443,0.01571369712506867,0.01771653543307087,0.0,0.1111111111111111,0.08108108108108109,0.39306765281041867,0.453125,0.5675675675675675,0.546875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:904,B10:1323,2,10,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,1.7790990280035117,0.24761631855253446,0.5370466852288561,0.1281759293169749,0.09621062992125987,0.25,0.1111111111111111,0.05263157894736842,0.5064904018948863,0.484375,0.631578947368421,0.515625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:959,B10:2157,2,10,5,NEAR_DECISION_BOUNDARY,NEAR_DECISION_BOUNDARY,1.7399345115345812,0.20998350134598168,0.40157707211123095,0.22567409815052186,0.15305118110236224,0.42857142857142855,0.25,0.17647058823529413,0.7667357335220337,0.2578125,0.11764705882352941,0.7421875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:1011,B10:1953,2,10,5,NEAR_DECISION_BOUNDARY,NEAR_DECISION_BOUNDARY,2.1779531121890923,0.24096662046753897,0.4456888145724722,0.11555232558139535,0.09104330708661418,0.25,0.25,0.17647058823529413,0.6972847882763296,0.2890625,0.08823529411764706,0.7109375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C3,SINGLE_FEATURE_ABLATION_LOCAL,B2:476,B10:120,2,10,6,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.9017275241567744,0.5202563591329679,0.363961359512632,0.2611071690166636,0.17618110236220474,0.25,0.17647058823529413,0.17647058823529413,0.6758327652405933,0.3359375,0.38235294117647056,0.6640625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,B6:24,2,6,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,2.350789095834228,0.24817801909444057,0.5586854607151597,0.06307796191173777,0.04306102362204725,0.0,0.05263157894736842,0.08108108108108109,0.4394283920518304,0.40625,0.32432432432432434,0.59375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,B6:23,2,6,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,2.388266041085845,0.2162093275934024,0.6578650463664653,-0.19700489837026183,-0.13065944881889766,0.0,0.0,0.05263157894736842,0.21710590305362626,0.5078125,0.2894736842105263,0.4921875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,B6:1,2,6,2,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,2.086974230605275,0.006359421421717518,0.3704650605784141,0.3989310565830434,0.281988188976378,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.7587491797389432,0.7421875,0.8928571428571429,0.2578125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:119,B6:0,2,6,2,MISCLASSIFIED,CORRECT_REPRESENTATIVE,2.5115573961289814,0.9354986471258745,0.5713497850855018,0.08848539644753707,0.05979330708661418,0.0,0.0,0.0,0.4134673491640057,0.40625,0.35,0.59375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:121,B6:1329,2,6,2,MISCLASSIFIED,NEAR_DECISION_BOUNDARY,0.42490101516077666,0.32533802743835644,0.31094098411549986,0.40337735762680826,0.2851870078740158,0.25,0.42857142857142855,0.3793103448275862,0.7964494243587422,0.734375,0.8275862068965517,0.265625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:514,B6:388,2,6,3,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.7148377619371418,0.35518262635537745,0.4072811533652092,0.4487788408716352,0.30954724409448825,0.25,0.17647058823529413,0.17647058823529413,0.6916513355640378,0.6796875,0.7647058823529411,0.3203125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:515,B6:387,2,6,3,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.7846272472443695,0.5699034573768048,0.37284142734463965,0.5096822926203992,0.3553149606299213,0.25,0.25,0.2903225806451613,0.7171899647110799,0.7265625,0.8387096774193549,0.2734375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:215,B6:665,2,6,5,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,1.0796521861002928,0.7295682292892697,0.5044266849968294,0.052829152169932246,0.0484744094488189,0.0,0.1111111111111111,0.17647058823529413,0.5319289940124057,0.546875,0.5882352941176471,0.453125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:722,B6:1389,2,6,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,1.1275217959635824,0.4660158539666594,0.5765299024276346,-0.10163546053836293,-0.06643700787401575,0.0,0.0,0.05263157894736842,0.37731839534065614,0.515625,0.4473684210526316,0.484375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:731,B6:1811,2,6,5,NEAR_DECISION_BOUNDARY,NEAR_DECISION_BOUNDARY,0.9248073965488273,0.5211396184090986,0.504088846773821,0.03174784837941769,0.023375984251968508,0.1111111111111111,0.17647058823529413,0.17647058823529413,0.5747454629476354,0.5703125,0.7647058823529411,0.4296875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:741,B6:663,2,6,5,NEAR_DECISION_BOUNDARY,NEAR_DECISION_BOUNDARY,0.8825270370004934,0.5416312470100789,0.5670481056879089,-0.07683459989013001,-0.05290354330708662,0.0,0.0,0.08108108108108109,0.4113421783044914,0.4921875,0.43243243243243246,0.5078125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:749,B6:1384,2,6,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,1.074890847475962,0.4712555224159174,0.5856018943533543,-0.09919199780260025,-0.06619094488188977,0.0,0.05263157894736842,0.05263157894736842,0.4135338985606755,0.5390625,0.5526315789473685,0.4609375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:474,B6:1896,2,6,6,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.7636461510769933,0.38119840780274883,0.45966051283101744,0.16957173594579747,0.1161417322834646,0.1111111111111111,0.17647058823529413,0.25,0.6672784969322703,0.5859375,0.65625,0.4140625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:23,B10:842,6,10,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,1.1170832299727222,0.026345617027173838,0.3758497689644751,0.5106493774034059,0.3646653543307087,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.7694071282176825,0.6796875,0.8928571428571429,0.3203125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:24,B10:1754,6,10,1,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,1.9064861266128637,0.49819596872280414,0.6195836646551782,-0.08914919428676067,-0.062746062992126,0.1111111111111111,0.05263157894736842,0.08108108108108109,0.3179595541501857,0.4609375,0.5405405405405406,0.5390625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:0,B10:129,6,10,2,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,1.9019425923428488,0.333985214938382,0.31903318645715084,0.5980646859549533,0.4296259842519686,0.42857142857142855,0.42857142857142855,0.3793103448275862,0.7899988244736875,0.6953125,0.9655172413793104,0.3046875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:1,B10:131,6,10,2,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,2.5473507654232814,0.5190752589595984,0.41101854844478575,0.5228838582677166,0.37500000000000006,0.0,0.17647058823529413,0.2903225806451613,0.6339338227334942,0.7109375,0.9032258064516129,0.2890625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:1329,B10:709,6,10,2,NEAR_DECISION_BOUNDARY,NEAR_DECISION_BOUNDARY,0.41842707736251333,0.1928657923856547,0.42553014938053285,0.19386330342428124,0.12229330708661419,0.0,0.05263157894736842,0.17647058823529413,0.6174540628629251,0.2890625,0.11764705882352941,0.7109375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:387,B10:3217,6,10,3,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,1.118214430324542,0.06305782966920664,0.46107589681999656,0.17610671122505034,0.11786417322834647,0.0,0.05263157894736842,0.14285714285714285,0.5831435197154744,0.484375,0.5428571428571428,0.515625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:388,B10:7,6,10,3,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.9549268148644975,0.22803441343117692,0.37937192143388715,0.4123786852224867,0.2770669291338583,0.25,0.17647058823529413,0.21212121212121213,0.7372456570516847,0.515625,0.6363636363636364,0.484375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:491,B10:2197,6,10,3,MISCLASSIFIED,NEAR_DECISION_BOUNDARY,1.4567754353546702,0.43688891914460604,0.5344623767835093,0.027942455594213513,0.02312992125984252,0.0,0.0,0.08108108108108109,0.45741104418309386,0.5078125,0.4594594594594595,0.4921875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:492,B10:1,6,10,3,MISCLASSIFIED,MISCLASSIFIED,1.6306483514878949,0.24296391774997675,0.5064843895889608,-0.044663294268449,-0.02805118110236221,0.1111111111111111,0.05263157894736842,0.08108108108108109,0.4962297628767305,0.5625,0.43243243243243246,0.4375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:493,B10:3,6,10,3,MISCLASSIFIED,MISCLASSIFIED,1.5302665312979693,0.23791473805835842,0.5920228719066857,-0.21199185130928402,-0.1390255905511811,0.0,0.05263157894736842,0.08108108108108109,0.40721410164026367,0.4453125,0.4594594594594595,0.5546875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:494,B10:9,6,10,3,MISCLASSIFIED,CORRECT_REPRESENTATIVE,1.3827074011179605,0.8105732386270235,0.6085444919202099,-0.15403543307086615,-0.09719488188976379,0.1111111111111111,0.05263157894736842,0.08108108108108109,0.3872783670891253,0.40625,0.35135135135135137,0.59375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:521,B10:2,6,10,4,NEAR_DECISION_BOUNDARY,MISCLASSIFIED,0.6319451130965673,0.3978946507075343,0.4282594716259928,0.26570797472990293,0.18233267716535434,0.42857142857142855,0.3333333333333333,0.25,0.7352570873959291,0.5859375,0.75,0.4140625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:665,B10:1327,6,10,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,0.7457065487369391,0.30906981578933934,0.5116871282034616,0.19971731367881337,0.13754921259842523,0.25,0.17647058823529413,0.1111111111111111,0.5008970113140382,0.46875,0.4444444444444444,0.53125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:1811,B10:1345,6,10,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,0.7757043870247122,0.2711883450479657,0.45400036016859735,0.2728151895257278,0.18700787401574806,0.1111111111111111,0.17647058823529413,0.25,0.6014776250228121,0.578125,0.6875,0.421875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B6:1896,B10:2524,6,10,6,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.7528607468280487,0.29619907952369295,0.5644464278862948,0.010861106024537631,0.00688976377952756,0.0,0.0,0.05263157894736842,0.40298971175731807,0.6015625,0.7105263157894737,0.3984375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:0,B10:840,2,10,1,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.7118839451149089,0.21808723789204076,0.36417158022864843,0.3304282640542025,0.2271161417322835,0.1111111111111111,0.1111111111111111,0.42857142857142855,0.7511718994563651,0.6640625,0.75,0.3359375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:1,B10:1754,2,10,1,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,0.6145436080086362,0.3969945765777753,0.3085149832044997,0.4881203076359641,0.3506397637795276,0.25,0.3333333333333333,0.3793103448275862,0.8297288617102767,0.71875,0.7586206896551724,0.28125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:70,B10:131,2,10,2,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.7475647088750291,0.5058054134963768,0.45682214911123886,0.2903257187328328,0.203494094488189,0.0,0.17647058823529413,0.3333333333333333,0.548706869701469,0.7421875,0.8,0.2578125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:71,B10:129,2,10,2,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,1.0898279419266492,0.3275146242599342,0.4269482904518544,0.2502803973631203,0.17175196850393704,0.25,0.3333333333333333,0.2903225806451613,0.6684633598453763,0.59375,0.8064516129032258,0.40625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:121,B10:709,2,10,2,MISCLASSIFIED,NEAR_DECISION_BOUNDARY,0.5047109928792614,0.28363724343339375,0.522892701276021,-0.11023049807727521,-0.07578740157480317,0.0,0.0,0.02564102564102564,0.49030117504545556,0.4765625,0.48717948717948717,0.5234375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:514,B10:9,2,10,3,CORRECT_REPRESENTATIVE,CORRECT_REPRESENTATIVE,0.7536096263666853,0.016487935133053525,0.43412465561159896,0.33390175791979493,0.23129921259842526,0.25,0.17647058823529413,0.21212121212121213,0.6583050766728521,0.6640625,0.8181818181818182,0.3359375,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:515,B10:3,2,10,3,CORRECT_REPRESENTATIVE,MISCLASSIFIED,1.302367372481489,0.767080213644289,0.5098679352167196,0.07233107489470793,0.047490157480314966,0.0,0.05263157894736842,0.17647058823529413,0.514530112855685,0.5546875,0.5,0.4453125,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:722,B10:1327,2,10,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,1.0413957717470623,0.47037048153615546,0.49733435572846924,0.01858633949826039,0.011318897637795276,0.1111111111111111,0.1111111111111111,0.21212121212121213,0.5683528231498316,0.5234375,0.5454545454545454,0.4765625,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:731,B10:1345,2,10,5,NEAR_DECISION_BOUNDARY,CORRECT_REPRESENTATIVE,1.057362863237381,0.5917125338040785,0.5063945497094297,0.20432384178721846,0.13951771653543307,0.1111111111111111,0.17647058823529413,0.17647058823529413,0.59815857347165,0.5703125,0.5,0.4296875,distance_similarity_or_proportion,EXECUTED
EXP-XAI-STABILITY-001,CROSS_SECTIONAL_MATCHED_ANALYSIS_NOT_LONGITUDINAL,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:473,B10:2610,2,10,6,CORRECT_REPRESENTATIVE,NEAR_DECISION_BOUNDARY,0.805868577194333,0.4745960296271664,0.4211700681855107,0.24743064457059147,0.1663385826771654,0.1111111111111111,0.1111111111111111,0.21212121212121213,0.5335605818542916,0.4453125,0.3333333333333333,0.5546875,distance_similarity_or_proportion,EXECUTED
