experiment_id,scope,model_id,method,batch,category,k,metric_name,estimate,ci_low,ci_high,n,unit,bootstrap_repetitions,measurement_type
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,5,ALL,10,selected_minus_random_damage,0.3804786325883027,0.36630187128276903,0.3920850727769357,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,5,ALL,20,selected_minus_random_damage,0.30096761527180255,0.27686660332756335,0.32416259395330776,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,6,ALL,1,selected_minus_random_damage,0.005602036308938496,0.00457499395380591,0.007031560053282451,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,6,ALL,3,selected_minus_random_damage,0.15796529235141646,0.1563238076438801,0.15986419634931548,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,6,ALL,5,selected_minus_random_damage,0.16749292338528746,0.16571667396232043,0.16917517630184797,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,6,ALL,10,selected_minus_random_damage,0.31258999437808777,0.3001261549930207,0.32084489914597875,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,6,ALL,20,selected_minus_random_damage,0.2850871324685185,0.2693104666820189,0.29848838420364454,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,7,ALL,1,selected_minus_random_damage,-0.007332800099223145,-0.009176407181375265,-0.005208695223049762,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,7,ALL,3,selected_minus_random_damage,0.0750356697495961,0.07174372941704564,0.07870211770055847,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,7,ALL,5,selected_minus_random_damage,0.14440918217568566,0.13994964031484616,0.14913827112387176,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,7,ALL,10,selected_minus_random_damage,0.2611459254940309,0.24917820986567735,0.2693287006234352,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,7,ALL,20,selected_minus_random_damage,0.23361990989134526,0.22117174367285214,0.24360970471954638,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,8,ALL,1,selected_minus_random_damage,-0.017139031463882848,-0.02696866492905224,-0.005160842907711774,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,8,ALL,3,selected_minus_random_damage,0.05753984546163433,0.0473091895977318,0.06971423986853255,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,8,ALL,5,selected_minus_random_damage,0.13566241142138813,0.12177406773888272,0.15094458005728098,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,8,ALL,10,selected_minus_random_damage,0.14477274014434188,0.12205258012599056,0.17097439558276992,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,8,ALL,20,selected_minus_random_damage,0.13059590431361548,0.10553416791193554,0.15767260510994427,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,9,ALL,1,selected_minus_random_damage,0.0086539578029718,0.002262402832982076,0.01451823098808629,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,9,ALL,3,selected_minus_random_damage,0.06572737043932582,0.04553224527393585,0.08560204274490195,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,9,ALL,5,selected_minus_random_damage,0.1254917593797634,0.10464792068431189,0.14752482056067692,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,9,ALL,10,selected_minus_random_damage,0.23788739899367609,0.21422797527426185,0.26173786384681225,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,9,ALL,20,selected_minus_random_damage,0.16962355689512598,0.14835593405267472,0.19372222630645097,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,10,ALL,1,selected_minus_random_damage,0.005758625096182228,0.0028443090931539352,0.009692301276859402,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,10,ALL,3,selected_minus_random_damage,0.012827715846951524,0.007852839708828815,0.017973412724142677,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,10,ALL,5,selected_minus_random_damage,0.11447762411241907,0.10935617703977912,0.11976948264767133,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,10,ALL,10,selected_minus_random_damage,0.16724266739923438,0.1615048794500979,0.1728862954914179,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,INTRINSIC_IMPURITY,10,ALL,20,selected_minus_random_damage,0.1145386540407533,0.10822375362043854,0.12192624988987676,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,ALL,1,selected_minus_random_damage,0.02401885918983245,0.02046888619327139,0.026890030218416742,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,ALL,3,selected_minus_random_damage,0.1245242711938501,0.120021906153423,0.12917826190283552,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,ALL,5,selected_minus_random_damage,0.1246986434696649,0.11577818008591735,0.13209116278985467,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,ALL,10,selected_minus_random_damage,0.13878836194668043,0.12657739431946424,0.14911481549883546,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,2,ALL,20,selected_minus_random_damage,0.14026527837567204,0.11381002995764283,0.1641146151652729,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,ALL,1,selected_minus_random_damage,0.08348901873038095,0.06451488855383224,0.0984305212631831,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,ALL,3,selected_minus_random_damage,0.08011714688369881,0.06036664259446028,0.09636225232560933,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,ALL,5,selected_minus_random_damage,0.20277543207511542,0.17674694223033074,0.227892780642526,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,ALL,10,selected_minus_random_damage,0.16641820391875567,0.1355776566127787,0.19704752349017635,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,3,ALL,20,selected_minus_random_damage,0.19871160127201423,0.1572226793984786,0.23915286796182067,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,ALL,1,selected_minus_random_damage,0.13400207681918405,0.13101996665224716,0.13693027202340793,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,ALL,3,selected_minus_random_damage,0.2026415801761056,0.18370291591305915,0.2195708260883879,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,ALL,5,selected_minus_random_damage,0.19630229888426692,0.17861449191552323,0.21307512659514524,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,ALL,10,selected_minus_random_damage,0.1610082977380688,0.13188053215507953,0.188942426778146,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,4,ALL,20,selected_minus_random_damage,0.08168054056038748,0.05520053501043758,0.1084257665491374,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,ALL,1,selected_minus_random_damage,0.05066947313941017,0.04750162944733304,0.05278529830168939,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,ALL,3,selected_minus_random_damage,0.18057474715838168,0.17235393085252593,0.1870060453265309,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,ALL,5,selected_minus_random_damage,0.1717275929950846,0.1587810007027433,0.18267400820672686,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,ALL,10,selected_minus_random_damage,0.1753145659090151,0.1676169529094192,0.18322399950988366,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,5,ALL,20,selected_minus_random_damage,0.2814834774723588,0.2571348226564773,0.3034729305996178,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,ALL,1,selected_minus_random_damage,0.010618943332806028,0.009212396223338158,0.012026932275501835,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,ALL,3,selected_minus_random_damage,0.04536189640562139,0.04363435839422668,0.047248259509736885,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,ALL,5,selected_minus_random_damage,0.04156890157946159,0.03700791607521261,0.0449814067990435,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,ALL,10,selected_minus_random_damage,0.18863866044281602,0.18480694878616521,0.19215639347023628,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,6,ALL,20,selected_minus_random_damage,0.14539123645619884,0.12202366141777171,0.16647530543953534,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,ALL,1,selected_minus_random_damage,-0.01631064638656034,-0.018287703966690164,-0.013722986822393951,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,ALL,3,selected_minus_random_damage,0.008896554067158318,0.005347519628619216,0.01257516446447852,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,ALL,5,selected_minus_random_damage,0.1346777510038117,0.13122224530623283,0.1380064973798163,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,ALL,10,selected_minus_random_damage,0.13688937068204074,0.1327346265327667,0.14120176010951965,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,7,ALL,20,selected_minus_random_damage,0.18124670248724808,0.166349027751586,0.19377411032153227,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,ALL,1,selected_minus_random_damage,0.04479965149697564,0.033697543067866695,0.05613937971662787,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,ALL,3,selected_minus_random_damage,0.0424320124642649,0.02775861914471942,0.05779270014230032,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,ALL,5,selected_minus_random_damage,0.06561581760790776,0.049869920570354824,0.08190686131340451,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,ALL,10,selected_minus_random_damage,0.0601935122996573,0.03871843963955006,0.0828166803541334,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,8,ALL,20,selected_minus_random_damage,0.1044028499030641,0.08436560488943749,0.12438845904199528,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,9,ALL,1,selected_minus_random_damage,0.11265928386981652,0.10567062036973257,0.11921674246604462,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,9,ALL,3,selected_minus_random_damage,0.13986311129806991,0.12405635800002558,0.15349671543521484,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,9,ALL,5,selected_minus_random_damage,0.10097198076387248,0.08168338201474018,0.12150387739391441,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,9,ALL,10,selected_minus_random_damage,0.09377831543368798,0.06876393588299795,0.11829204287554353,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,9,ALL,20,selected_minus_random_damage,0.049397386912432124,0.0266392047667191,0.07708385297488818,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,10,ALL,1,selected_minus_random_damage,0.017218041268005975,0.014465159920396348,0.02010117857454053,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,10,ALL,3,selected_minus_random_damage,0.023900143636924085,0.019745996114719735,0.02769551237493704,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,10,ALL,5,selected_minus_random_damage,0.026940569020366165,0.021086016125925876,0.03357249600119794,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,10,ALL,10,selected_minus_random_damage,0.03125051468186125,0.02526188664651817,0.037897939005751106,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,10,ALL,20,selected_minus_random_damage,0.016407292443402652,0.008557535261325497,0.024047057830290455,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,ALL,1,selected_minus_random_damage,0.05264059176361257,0.04663375612908721,0.057378449514772695,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,ALL,3,selected_minus_random_damage,0.0557106386417784,0.04995690247998155,0.060915058926538784,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,ALL,5,selected_minus_random_damage,0.011076166988320809,-0.0047894322261364955,0.025104173714198316,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,ALL,10,selected_minus_random_damage,0.08772789278045301,0.07101022272902116,0.102058291327212,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,2,ALL,20,selected_minus_random_damage,-0.030827181024201566,-0.0467279745877448,-0.015617392435916606,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,3,ALL,1,selected_minus_random_damage,0.03976321647985039,0.03450598531110865,0.04468684164433312,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,3,ALL,3,selected_minus_random_damage,0.050339642834863835,0.043948375200475884,0.0572682395168365,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,3,ALL,5,selected_minus_random_damage,0.06330178373230522,0.053679627971098584,0.07297289217838068,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,3,ALL,10,selected_minus_random_damage,0.05984578723655631,0.04992365096020271,0.07202439842745618,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,3,ALL,20,selected_minus_random_damage,0.047030394292021396,0.036233147568499297,0.05932366393270367,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,ALL,1,selected_minus_random_damage,0.003303618594148958,0.002523838765916176,0.00411248248702733,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,ALL,3,selected_minus_random_damage,0.012694298294347258,0.010152699783840468,0.014855608354801651,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,ALL,5,selected_minus_random_damage,0.018592147925538264,0.015848118437466606,0.020983692607278264,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,ALL,10,selected_minus_random_damage,0.034569301677676065,0.030351404030724095,0.038482301183287305,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,4,ALL,20,selected_minus_random_damage,0.013102523411696187,0.007536584901146091,0.01873644406188566,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,5,ALL,1,selected_minus_random_damage,0.030732632009096962,0.02809012117219062,0.03269807211266748,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,5,ALL,3,selected_minus_random_damage,0.020539886345854644,0.019216214885503062,0.021753469568127678,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,5,ALL,5,selected_minus_random_damage,0.01027822460150194,0.008327228875911388,0.011788975071680913,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,5,ALL,10,selected_minus_random_damage,0.019854950113095245,0.018232508704744705,0.021197204349806993,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,5,ALL,20,selected_minus_random_damage,0.015360413485298348,0.013880093202119918,0.016608736229619624,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,6,ALL,1,selected_minus_random_damage,0.007736480312743871,0.005385976578928956,0.010158537791831955,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,6,ALL,3,selected_minus_random_damage,0.02584657720853465,0.01988534546702394,0.03262015352091343,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,6,ALL,5,selected_minus_random_damage,0.025416446802288377,0.01808952603004765,0.03208806246795792,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,6,ALL,10,selected_minus_random_damage,0.03866628458614231,0.032560126935772475,0.04406955397693419,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,6,ALL,20,selected_minus_random_damage,0.045453905622771545,0.04111797117214899,0.049127732077734874,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,7,ALL,1,selected_minus_random_damage,0.0269638415899644,0.023204995427947902,0.029853068890985664,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,7,ALL,3,selected_minus_random_damage,0.05924282853162842,0.052434823278806254,0.06493816047969865,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,7,ALL,5,selected_minus_random_damage,0.0530688602948711,0.04673267002735383,0.05853304838512191,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,7,ALL,10,selected_minus_random_damage,0.023897259860795973,0.012386678585298013,0.034527275217556344,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,7,ALL,20,selected_minus_random_damage,0.07156090144784762,0.05696102081943213,0.08409357379479528,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,ALL,1,selected_minus_random_damage,0.039063705635967644,0.030092071825695208,0.04957678372659341,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,ALL,3,selected_minus_random_damage,0.02751087254231422,0.017043209419152362,0.040461162062890084,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,ALL,5,selected_minus_random_damage,0.005500505332357877,-0.009956351128794737,0.023164526974862498,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,ALL,10,selected_minus_random_damage,0.07918929462747569,0.060251832706162564,0.10367927476856527,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,8,ALL,20,selected_minus_random_damage,0.06114115071063787,0.04979777534774925,0.07467409483096135,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,9,ALL,1,selected_minus_random_damage,-0.006721344444741531,-0.007327453748383055,-0.005999209876920597,30,macro_f1_proportion,1000,DERIVED
EXP-XAI-FIDELITY-001,GLOBAL_FEATURE,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,9,ALL,3,selected_minus_random_damage,-0.029390067111661245,-0.0394878961706223,-0.015874212945765145,30,macro_f1_proportion,1000,DERIVED
