experiment_id,model_id,method,batch,k,original_macro_f1,deleted_macro_f1,macro_f1_damage,original_balanced_accuracy,deleted_balanced_accuracy,balanced_accuracy_damage,prediction_agreement,bottom_k_damage,random_damage_mean,selected_minus_random,probability_selected_exceeds_random,reference_source,measurement_type
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,5,20,0.4516625716625716,0.049777777777777775,0.40188479388479387,0.5700000000000001,0.2,0.37000000000000005,0.6954314720812182,0.0,0.10091717861299133,0.30096761527180255,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,6,1,0.3803444863245436,0.3757182184932035,0.00462626783134007,0.46107591595396474,0.45443458980044343,0.00664132615352131,0.9973913043478261,0.0,-0.0009757684775984265,0.005602036308938496,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,6,3,0.3803444863245436,0.22480286738351252,0.15554161894103108,0.46107591595396474,0.3048780487804878,0.15619786717347695,0.9408695652173913,0.0,-0.0024236734103853666,0.15796529235141646,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,6,5,0.3803444863245436,0.21205470480658192,0.16828978151796167,0.46107591595396474,0.2880371660859466,0.17303874986801815,0.9113043478260869,-0.0018155233088079648,0.00079685813267422,0.16749292338528746,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,6,10,0.3803444863245436,0.060886045960672826,0.3194584403638708,0.46107591595396474,0.16666666666666666,0.29440924928729806,0.7286956521739131,-0.0018155233088079648,0.0068684459857829925,0.31258999437808777,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,6,20,0.3803444863245436,0.06400199227991533,0.3163424940446283,0.46107591595396474,0.16666666666666666,0.29440924928729806,0.6695652173913044,-0.0008056920860431971,0.031255361576109746,0.2850871324685185,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,7,1,0.3118627147913819,0.3197061648125134,-0.007843450021131515,0.4348094532813413,0.43730164395072996,-0.002492190669388661,0.9803487406587323,0.0005682930384107721,-0.00051064992190837,-0.007332800099223145,0.1,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,7,3,0.3118627147913819,0.23919565388518804,0.07266706090619385,0.4348094532813413,0.31185520868300326,0.12295424459833804,0.8275671187378909,0.0013468705989752028,-0.0023686088434022607,0.0750356697495961,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,7,5,0.3118627147913819,0.17152598285164045,0.14033673193974144,0.4348094532813413,0.25604229607250756,0.17876715720883374,0.7683365624135068,0.0035408116468746975,-0.004072450235944197,0.14440918217568563,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,7,10,0.3118627147913819,0.05075864226497732,0.26110407252640455,0.4348094532813413,0.16666666666666666,0.2681427866146746,0.6695267091060061,0.007443298903622941,-4.185296762632036e-05,0.2611459254940309,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,7,20,0.3118627147913819,0.07760228612029,0.23426042867109187,0.4348094532813413,0.18156204250593166,0.25324741077540963,0.6567949072792693,0.008170532356118698,0.000640518779746659,0.2336199098913452,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,8,1,0.17774436090225562,0.2019253642581029,-0.024181003355847275,0.3458333333333334,0.35694444444444445,-0.011111111111111072,0.95578231292517,0.01023641602026698,-0.007041971891964427,-0.017139031463882848,0.13333333333333333,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,8,3,0.17774436090225562,0.10897435897435898,0.06877000192789665,0.3458333333333334,0.21666666666666667,0.1291666666666667,0.7040816326530612,0.01023641602026698,0.011230156466262327,0.05753984546163432,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,8,5,0.17774436090225562,0.030864197530864196,0.14688016337139143,0.3458333333333334,0.16666666666666666,0.17916666666666672,0.6632653061224489,0.020870764756547755,0.01121775195000328,0.13566241142138816,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
EXP-XAI-FIDELITY-001,MODEL-C2,INTRINSIC_IMPURITY,8,10,0.17774436090225562,0.030864197530864196,0.14688016337139143,0.3458333333333334,0.16666666666666666,0.17916666666666672,0.6632653061224489,0.02125689947691589,0.002107423227049552,0.14477274014434188,1.0,BATCH_1_SAVED_SCALER_MEAN,EXECUTED
