experiment_id,model_id,method,comparison_type,anchor_batch,batch_a,batch_b,n_features,scope,explanation_distance,input_change,model_macro_f1_change,model_output_distribution_change,epsilon,explanation_per_input_change,explanation_per_output_change,unit,status
EXP-XAI-STABILITY-001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,9,128,GLOBAL,0.6224517618267789,0.10068092003730444,0.34038791463119245,0.4203357221043961,1e-06,6.1823588743256925,1.480840785716992,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,9,128,GLOBAL,0.6224517618267789,0.10068092003730444,0.34038791463119245,0.4203357221043961,0.0001,6.176285765166422,1.4804920921353615,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,10,128,GLOBAL,0.5976940420935075,0.16773591743913807,0.40627848618967194,0.24173699982136604,1e-08,3.5633036476957334,2.4724970435233704,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,10,128,GLOBAL,0.5976940420935075,0.16773591743913807,0.40627848618967194,0.24173699982136604,1e-06,3.5632826167225575,2.4724869178001705,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C2,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,10,128,GLOBAL,0.5976940420935075,0.16773591743913807,0.40627848618967194,0.24173699982136604,0.0001,3.561180772347182,2.4714747641386423,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,2,3,128,GLOBAL,0.5443832042412158,0.24184779125815448,0.24008470268018028,0.14393904938082375,1e-08,2.250933030646524,3.782039472697438,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,2,3,128,GLOBAL,0.5443832042412158,0.24184779125815448,0.24008470268018028,0.14393904938082375,1e-06,2.2509238165268717,3.782013460346503,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,2,3,128,GLOBAL,0.5443832042412158,0.24184779125815448,0.24008470268018028,0.14393904938082375,0.0001,2.2500027853544964,3.779414030996034,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,3,4,128,GLOBAL,0.4819356492162073,0.17514686189738726,0.09268640738786182,0.14890736450204836,1e-08,2.751608658466692,3.236479394172502,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,3,4,128,GLOBAL,0.4819356492162073,0.17514686189738726,0.09268640738786182,0.14890736450204836,1e-06,2.7515931053646305,3.2364578768144208,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,3,4,128,GLOBAL,0.4819356492162073,0.17514686189738726,0.09268640738786182,0.14890736450204836,0.0001,2.7500386825665175,3.2343075849085454,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,4,5,128,GLOBAL,0.5029136791101178,0.1675454310169655,0.05846751858852339,0.1591986446000564,1e-08,3.001655407974922,3.159032219044517,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,4,5,128,GLOBAL,0.5029136791101178,0.1675454310169655,0.05846751858852339,0.1591986446000564,1e-06,3.0016376717639153,3.159012574265129,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,4,5,128,GLOBAL,0.5029136791101178,0.1675454310169655,0.05846751858852339,0.1591986446000564,0.0001,2.999865108517175,3.1570493294074127,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,5,6,128,GLOBAL,0.3651080447199384,0.5772052274640999,0.015840913059126993,0.06245505230912675,1e-08,0.6325445803714607,5.8459319584504525,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,5,6,128,GLOBAL,0.3651080447199384,0.5772052274640999,0.015840913059126993,0.06245505230912675,1e-06,0.6325434954574304,5.845839293729823,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,5,6,128,GLOBAL,0.3651080447199384,0.5772052274640999,0.015840913059126993,0.06245505230912675,0.0001,0.6324350228452469,5.836587633492704,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,6,7,128,GLOBAL,0.41627131516747695,0.015510791428747894,0.0946174183441138,0.07339635722488846,1e-08,26.837511722376576,5.67155202507517,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,6,7,128,GLOBAL,0.41627131516747695,0.015510791428747894,0.0946174183441138,0.07339635722488846,1e-06,26.835798887548492,5.671475525910661,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,6,7,128,GLOBAL,0.41627131516747695,0.015510791428747894,0.0946174183441138,0.07339635722488846,0.0001,26.66561250705693,5.663836016984428,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,7,8,128,GLOBAL,0.4123874228025466,0.018631896147454308,0.11482630447223321,0.13624507087696183,1e-08,22.133399531904114,3.0268059598787223,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,7,8,128,GLOBAL,0.4123874228025466,0.018631896147454308,0.11482630447223321,0.13624507087696183,1e-06,22.13222354372905,3.0267839663057625,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,7,8,128,GLOBAL,0.4123874228025466,0.018631896147454308,0.11482630447223321,0.13624507087696183,0.0001,22.01525246330125,3.0245862219301363,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,8,9,128,GLOBAL,0.4521213003846415,0.05920337575269485,0.027721231005478214,0.07551828760735182,1e-08,7.636747369031366,5.986910652242071,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,8,9,128,GLOBAL,0.4521213003846415,0.05920337575269485,0.027721231005478214,0.07551828760735182,1e-06,7.636619669350401,5.986832168430404,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,8,9,128,GLOBAL,0.4521213003846415,0.05920337575269485,0.027721231005478214,0.07551828760735182,0.0001,7.623871232390953,5.978994165171825,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,9,10,128,GLOBAL,0.49922821821910995,0.2684168374764425,0.17397551434410818,0.2049115259260758,1e-08,1.859898970249714,2.436310947370051,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,9,10,128,GLOBAL,0.49922821821910995,0.2684168374764425,0.17397551434410818,0.2049115259260758,1e-06,1.8598921104225212,2.4362991767482844,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,9,10,128,GLOBAL,0.49922821821910995,0.2684168374764425,0.17397551434410818,0.2049115259260758,0.0001,1.8592063831487222,2.4351226886586095,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,3,128,GLOBAL,0.5443832042412158,0.24184779125815448,0.24008470268018028,0.14393904938082375,1e-08,2.250933030646524,3.782039472697438,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,3,128,GLOBAL,0.5443832042412158,0.24184779125815448,0.24008470268018028,0.14393904938082375,1e-06,2.2509238165268717,3.782013460346503,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,3,128,GLOBAL,0.5443832042412158,0.24184779125815448,0.24008470268018028,0.14393904938082375,0.0001,2.2500027853544964,3.779414030996034,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,4,128,GLOBAL,0.6387336522739733,0.41699465315554174,0.3327711100680421,0.1553635366603906,1e-08,1.5317549808442548,4.11121956214209,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,4,128,GLOBAL,0.6387336522739733,0.41699465315554174,0.3327711100680421,0.1553635366603906,1e-06,1.5317513442657447,4.111193364996629,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,4,128,GLOBAL,0.6387336522739733,0.41699465315554174,0.3327711100680421,0.1553635366603906,0.0001,1.5313877735943515,4.108575335380952,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,5,128,GLOBAL,0.3984325568085849,0.5845400841725072,0.3912386286565655,0.18431355085766532,1e-08,0.6816171564289668,2.161710483778626,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,5,128,GLOBAL,0.3984325568085849,0.5845400841725072,0.3912386286565655,0.18431355085766532,1e-06,0.6816160020174069,2.161698872685693,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,5,128,GLOBAL,0.3984325568085849,0.5845400841725072,0.3912386286565655,0.18431355085766532,0.0001,0.6815005806051114,2.160538392951961,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,6,128,GLOBAL,0.5073717200630331,0.007334856708407389,0.4070795417156925,0.2251220251071522,1e-08,69.172588982629,2.253763030444965,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,6,128,GLOBAL,0.5073717200630331,0.007334856708407389,0.4070795417156925,0.2251220251071522,1e-06,69.16325389528815,2.2537531193068254,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,6,128,GLOBAL,0.5073717200630331,0.007334856708407389,0.4070795417156925,0.2251220251071522,0.0001,68.24229974591084,2.2527624455096906,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,7,128,GLOBAL,0.42661200952625355,0.022845648137155283,0.3124621233715787,0.29650688166417166,1e-08,18.673658117663436,1.438792896623263,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,7,128,GLOBAL,0.42661200952625355,0.022845648137155283,0.3124621233715787,0.29650688166417166,1e-06,18.672848943318673,1.4387880926869911,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,7,128,GLOBAL,0.42661200952625355,0.022845648137155283,0.3124621233715787,0.29650688166417166,0.0001,18.59228412186152,1.438307861006671,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,8,128,GLOBAL,0.44307972035313103,0.04147754428460959,0.42728842784381194,0.43186708671409557,1e-08,10.682397455568818,1.0259631347800002,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,8,128,GLOBAL,0.44307972035313103,0.04147754428460959,0.42728842784381194,0.43186708671409557,1e-06,10.682142490654707,1.025960782896324,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,8,128,GLOBAL,0.44307972035313103,0.04147754428460959,0.42728842784381194,0.43186708671409557,0.0001,10.656707315856124,1.0257256489691553,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,9,128,GLOBAL,0.407394533890753,0.10068092003730444,0.3995671968383337,0.4705277313598348,1e-08,4.046392238726883,0.8658246859438605,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,9,128,GLOBAL,0.407394533890753,0.10068092003730444,0.3995671968383337,0.4705277313598348,1e-06,4.046352450765799,0.8658228642348299,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,9,128,GLOBAL,0.407394533890753,0.10068092003730444,0.3995671968383337,0.4705277313598348,0.0001,4.042377602228222,0.8656407320359653,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,10,128,GLOBAL,0.44650837693087636,0.16773591743913807,0.2255916824942255,0.34836450030705784,1e-08,2.6619722068361837,1.281727511615095,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,10,128,GLOBAL,0.44650837693087636,0.16773591743913807,0.2255916824942255,0.34836450030705784,1e-06,2.6619564956109807,1.2817238691469535,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C3,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,10,128,GLOBAL,0.44650837693087636,0.16773591743913807,0.2255916824942255,0.34836450030705784,0.0001,2.66038630910331,1.2813597268514434,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,2,3,128,GLOBAL,0.46943390803575724,0.24184779125815448,0.13669739266963998,0.26005663429818177,1e-08,1.94103029092529,1.805121762232319,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,2,3,128,GLOBAL,0.46943390803575724,0.24184779125815448,0.13669739266963998,0.26005663429818177,1e-06,1.941022345382217,1.8051148904073508,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,2,3,128,GLOBAL,0.46943390803575724,0.24184779125815448,0.13669739266963998,0.26005663429818177,0.0001,1.9402281194411843,1.8044279720259209,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,3,4,128,GLOBAL,0.7141977456897212,0.17514686189738726,0.1588122015748724,0.15484750719103504,1e-08,4.0777076858566215,4.612264753387146,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,3,4,128,GLOBAL,0.7141977456897212,0.17514686189738726,0.1588122015748724,0.15484750719103504,1e-06,4.077684637156139,4.612235265585238,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,3,4,128,GLOBAL,0.7141977456897212,0.17514686189738726,0.1588122015748724,0.15484750719103504,0.0001,4.07538108218969,4.609288388287432,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,4,5,128,GLOBAL,0.7891833863576454,0.1675454310169655,0.05352804792918192,0.2384364586458084,1e-08,4.710264759025782,3.3098266839791117,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,4,5,128,GLOBAL,0.7891833863576454,0.1675454310169655,0.05352804792918192,0.2384364586458084,1e-06,4.710236926967032,3.3098129414722264,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,4,5,128,GLOBAL,0.7891833863576454,0.1675454310169655,0.05352804792918192,0.2384364586458084,0.0001,4.707455381100014,3.3084392668437608,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,5,6,128,GLOBAL,0.719905789511843,0.5772052274640999,0.15306720595191764,0.23560429768186697,1e-08,1.2472267103373582,3.0555714222505697,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,5,6,128,GLOBAL,0.719905789511843,0.5772052274640999,0.15306720595191764,0.23560429768186697,1e-06,1.2472245711462262,3.0555585829140273,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,5,6,128,GLOBAL,0.719905789511843,0.5772052274640999,0.15306720595191764,0.23560429768186697,0.0001,1.2470106890840702,3.0542751939275576,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,6,7,128,GLOBAL,0.3943885385400662,0.015510791428747894,0.0001232527999129318,0.08998720374500269,1e-08,25.4267028271732,4.382717523154428,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,6,7,128,GLOBAL,0.3943885385400662,0.015510791428747894,0.0001232527999129318,0.08998720374500269,1e-06,25.425080033576826,4.382669306941998,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,6,7,128,GLOBAL,0.3943885385400662,0.015510791428747894,0.0001232527999129318,0.08998720374500269,0.0001,25.263840103185547,4.37785303733488,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,7,8,128,GLOBAL,0.40434349558829785,0.018631896147454308,0.12981793284774182,0.22367545645511583,1e-08,21.70167090732923,1.807723940387696,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,7,8,128,GLOBAL,0.40434349558829785,0.018631896147454308,0.12981793284774182,0.22367545645511583,1e-06,21.700517857689057,1.8077159393368505,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,7,8,128,GLOBAL,0.40434349558829785,0.018631896147454308,0.12981793284774182,0.22367545645511583,0.0001,21.585828386265568,1.806916191764756,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,8,9,128,GLOBAL,0.5478642721045024,0.05920337575269485,0.004684859838705702,0.04929193143869433,1e-08,9.25393480692216,11.114682362144235,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,8,9,128,GLOBAL,0.5478642721045024,0.05920337575269485,0.004684859838705702,0.04929193143869433,1e-06,9.253780065058194,11.114459134691183,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,8,9,128,GLOBAL,0.5478642721045024,0.05920337575269485,0.004684859838705702,0.04929193143869433,0.0001,9.238331969316373,11.092181579991784,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,9,10,128,GLOBAL,0.6763174790282845,0.2684168374764425,0.18326499305385882,0.24737064589201552,1e-08,2.5196536111156034,2.734024682877167,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,9,10,128,GLOBAL,0.6763174790282845,0.2684168374764425,0.18326499305385882,0.24737064589201552,1e-06,2.519644317928912,2.7340137411040053,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ADJACENT,2,9,10,128,GLOBAL,0.6763174790282845,0.2684168374764425,0.18326499305385882,0.24737064589201552,0.0001,2.5187153453184075,2.7329200058878804,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,3,128,GLOBAL,0.46943390803575724,0.24184779125815448,0.13669739266963998,0.26005663429818177,1e-08,1.94103029092529,1.805121762232319,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,3,128,GLOBAL,0.46943390803575724,0.24184779125815448,0.13669739266963998,0.26005663429818177,1e-06,1.941022345382217,1.8051148904073508,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,3,128,GLOBAL,0.46943390803575724,0.24184779125815448,0.13669739266963998,0.26005663429818177,0.0001,1.9402281194411843,1.8044279720259209,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,4,128,GLOBAL,0.6450787265576534,0.41699465315554174,0.2955095942445124,0.32967443171660493,1e-08,1.5469711810604991,1.9567143973877619,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,4,128,GLOBAL,0.6450787265576534,0.41699465315554174,0.2955095942445124,0.32967443171660493,1e-06,1.5469675083568208,1.9567085214653637,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,4,128,GLOBAL,0.6450787265576534,0.41699465315554174,0.2955095942445124,0.32967443171660493,0.0001,1.54660032603461,1.956121107387757,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,5,128,GLOBAL,0.7838474743985218,0.5845400841725072,0.24198154631533048,0.3637749739364993,1e-08,1.3409644303495727,2.154759147856496,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,5,128,GLOBAL,0.7838474743985218,0.5845400841725072,0.24198154631533048,0.3637749739364993,1e-06,1.3409621592435341,2.1547532837761025,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,5,128,GLOBAL,0.7838474743985218,0.5845400841725072,0.24198154631533048,0.3637749739364993,0.0001,1.3407350874820196,2.154167036877103,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,6,128,GLOBAL,0.5191527942228786,0.007334856708407389,0.3950487522672481,0.26439885864335955,1e-08,70.77876324975531,1.9635212392801489,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,6,128,GLOBAL,0.5191527942228786,0.007334856708407389,0.3950487522672481,0.26439885864335955,1e-06,70.76921140347443,1.9635138872110638,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,6,128,GLOBAL,0.5191527942228786,0.007334856708407389,0.3950487522672481,0.26439885864335955,0.0001,69.82687287514457,1.9627789582369617,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,7,128,GLOBAL,0.43585723379546554,0.022845648137155283,0.3949254994673352,0.3049379664596378,1e-08,19.078340014490735,1.429330773607847,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,7,128,GLOBAL,0.43585723379546554,0.022845648137155283,0.3949254994673352,0.3049379664596378,1e-06,19.07751330430984,1.4293261332121565,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,7,128,GLOBAL,0.43585723379546554,0.022845648137155283,0.3949254994673352,0.3049379664596378,0.0001,18.9952025408118,1.428862245753063,ratio_with_components,EXECUTED
EXP-XAI-STABILITY-001,MODEL-C4,PERMUTATION_IMPORTANCE_MACRO_F1,ANCHOR_TO_FUTURE,2,2,8,128,GLOBAL,0.4519816410352917,0.04147754428460959,0.524743432315077,0.42142181870136863,1e-08,10.897017648000553,1.0725159691611006,ratio_with_components,EXECUTED
