experiment_id,scope,model_id,method,status,reason,sign_agreement,top_k_sign_agreement,sign_flip_frequency,unit
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.125,0.034482758620689655,0.875,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.3046875,0.14285714285714285,0.6953125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.3046875,0.10714285714285714,0.6953125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.9765625,1.0,0.0234375,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9765625,1.0,0.0234375,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.9765625,1.0,0.0234375,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9765625,1.0,0.0234375,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.96875,1.0,0.03125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.96875,1.0,0.03125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.96875,1.0,0.03125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.96875,1.0,0.03125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.96875,1.0,0.03125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.96875,1.0,0.03125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.96875,1.0,0.03125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.96875,1.0,0.03125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.96875,1.0,0.03125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.96875,1.0,0.03125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.96875,1.0,0.03125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.96875,1.0,0.03125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.9921875,1.0,0.0078125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9921875,1.0,0.0078125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.9921875,1.0,0.0078125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9921875,1.0,0.0078125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.890625,0.9565217391304348,0.109375,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.796875,0.9130434782608695,0.203125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.890625,0.9565217391304348,0.109375,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.796875,0.9130434782608695,0.203125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.90625,0.8888888888888888,0.09375,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.859375,0.8928571428571429,0.140625,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.796875,0.8571428571428571,0.203125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8984375,0.88,0.1015625,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.859375,0.875,0.140625,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.796875,0.875,0.203125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.953125,1.0,0.046875,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.890625,1.0,0.109375,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.8828125,1.0,0.1171875,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9453125,1.0,0.0546875,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8828125,1.0,0.1171875,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8671875,1.0,0.1328125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.9375,1.0,0.0625,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.953125,1.0,0.046875,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.9296875,1.0,0.0703125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9375,1.0,0.0625,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9453125,1.0,0.0546875,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.921875,1.0,0.078125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.9609375,1.0,0.0390625,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.9375,1.0,0.0625,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.890625,1.0,0.109375,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.953125,1.0,0.046875,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9375,1.0,0.0625,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8828125,1.0,0.1171875,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.9609375,1.0,0.0390625,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.9296875,1.0,0.0703125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,INTRINSIC_COEFFICIENT,EXECUTED,signed local contributions,0.8828125,1.0,0.1171875,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.953125,1.0,0.046875,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.921875,1.0,0.078125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C1,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8671875,1.0,0.1328125,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.449438202247191,0.7241379310344828,0.550561797752809,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.07228915662650602,0.21212121212121213,0.927710843373494,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.03409090909090909,0.1111111111111111,0.9659090909090909,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.7,0.9615384615384616,0.3,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.40963855421686746,0.7,0.5903614457831325,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.5857142857142857,0.7857142857142857,0.4142857142857143,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.5857142857142857,0.7857142857142857,0.4142857142857143,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9753086419753086,1.0,0.024691358024691357,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.42857142857142855,0.88,0.5714285714285714,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.28,0.4,0.72,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.0410958904109589,0.1111111111111111,0.958904109589041,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.03409090909090909,0.1111111111111111,0.9659090909090909,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9753086419753086,1.0,0.024691358024691357,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.42857142857142855,0.88,0.5714285714285714,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.5584415584415584,0.9583333333333334,0.44155844155844154,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.07246376811594203,0.17647058823529413,0.927536231884058,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.28,0.4,0.72,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.07228915662650602,0.21212121212121213,0.927710843373494,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.5584415584415584,0.9583333333333334,0.44155844155844154,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.42857142857142855,0.88,0.5714285714285714,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.42857142857142855,0.88,0.5714285714285714,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.449438202247191,0.7241379310344828,0.550561797752809,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.07246376811594203,0.17647058823529413,0.927536231884058,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.0410958904109589,0.1111111111111111,0.958904109589041,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.7,0.9615384615384616,0.3,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.43037974683544306,0.8148148148148148,0.569620253164557,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.013157894736842105,0.027777777777777776,0.9868421052631579,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.013157894736842105,0.027777777777777776,0.9868421052631579,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.43037974683544306,0.8148148148148148,0.569620253164557,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.40963855421686746,0.7,0.5903614457831325,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.4215686274509804,0.6842105263157895,0.5784313725490197,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.4215686274509804,0.6842105263157895,0.5784313725490197,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8450704225352113,0.9583333333333334,0.15492957746478872,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9393939393939394,0.9545454545454546,0.06060606060606061,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.7567567567567568,0.875,0.24324324324324326,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9027777777777778,0.9545454545454546,0.09722222222222222,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9,1.0,0.1,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9428571428571428,1.0,0.05714285714285714,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.6261682242990654,0.9666666666666667,0.37383177570093457,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.6261682242990654,0.9666666666666667,0.37383177570093457,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9411764705882353,1.0,0.058823529411764705,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9,1.0,0.1,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8082191780821918,0.9166666666666666,0.1917808219178082,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8493150684931506,0.9545454545454546,0.1506849315068493,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9027777777777778,0.9545454545454546,0.09722222222222222,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8082191780821918,0.9166666666666666,0.1917808219178082,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8493150684931506,0.9545454545454546,0.1506849315068493,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9411764705882353,1.0,0.058823529411764705,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9428571428571428,1.0,0.05714285714285714,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.5151515151515151,0.7407407407407407,0.48484848484848486,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.5151515151515151,0.7407407407407407,0.48484848484848486,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8936170212765957,0.9523809523809523,0.10638297872340426,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8936170212765957,0.9523809523809523,0.10638297872340426,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9411764705882353,1.0,0.058823529411764705,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9411764705882353,1.0,0.058823529411764705,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8771929824561403,1.0,0.12280701754385964,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.7931034482758621,0.9565217391304348,0.20689655172413793,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.7966101694915254,0.9166666666666666,0.2033898305084746,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8771929824561403,1.0,0.12280701754385964,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8421052631578947,0.96,0.15789473684210525,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8448275862068966,0.88,0.15517241379310345,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9636363636363636,0.9545454545454546,0.03636363636363636,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9818181818181818,1.0,0.01818181818181818,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8448275862068966,0.88,0.15517241379310345,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9814814814814815,1.0,0.018518518518518517,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9636363636363636,0.9545454545454546,0.03636363636363636,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8421052631578947,0.96,0.15789473684210525,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9814814814814815,1.0,0.018518518518518517,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9818181818181818,1.0,0.01818181818181818,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.8275862068965517,0.9166666666666666,0.1724137931034483,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9558823529411765,1.0,0.04411764705882353,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.3855421686746988,0.6206896551724138,0.6144578313253012,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9558823529411765,1.0,0.04411764705882353,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.38095238095238093,0.5862068965517241,0.6190476190476191,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9310344827586207,0.9565217391304348,0.06896551724137931,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.9310344827586207,0.9565217391304348,0.06896551724137931,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.5172413793103449,0.6153846153846154,0.4827586206896552,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.4444444444444444,0.6296296296296297,0.5555555555555556,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.4473684210526316,0.6538461538461539,0.5526315789473685,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.7142857142857143,0.92,0.2857142857142857,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.6578947368421053,0.92,0.34210526315789475,proportion
EXP-XAI-STABILITY-001,LOCAL_NEIGHBOR,MODEL-C2,SINGLE_FEATURE_ABLATION_LOCAL,EXECUTED,signed local contributions,0.6153846153846154,0.7692307692307693,0.38461538461538464,proportion
