experiment_id,model_id,method,sample_id,batch,row_index_in_batch,repeat,latency_ns
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:213,2,213,4,493066
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:213,2,213,5,452820
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:213,2,213,1,1159488
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:213,2,213,2,1156932
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:213,2,213,3,1154618
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:213,2,213,4,1160719
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:213,2,213,5,1184465
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:214,2,214,1,492816
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:214,2,214,2,461837
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:214,2,214,3,498807
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:214,2,214,4,461367
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:214,2,214,5,504096
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:214,2,214,1,1172161
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:214,2,214,2,1204802
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:214,2,214,3,1191537
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:214,2,214,4,1171390
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:214,2,214,5,1163315
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:215,2,215,1,509917
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:215,2,215,2,474521
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:215,2,215,3,494228
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:215,2,215,4,464422
EXP-LAT-0001,MODEL-C4,PREDICT_PROBA_SINGLE,B2:215,2,215,5,494459
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:215,2,215,1,1158947
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:215,2,215,2,1166170
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:215,2,215,3,1159738
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:215,2,215,4,1193702
EXP-LAT-0001,MODEL-C4,SINGLE_FEATURE_ABLATION_LOCAL,B2:215,2,215,5,1177471
